"Codigo","mun","Ano","Mes","Prectotalmes","spi1","spi3","spi6","spi9","spi12","spi15","spi18","spi21","spi24"
1,"Bacia (Valor médio)",1963,7,0.786358126210189,-1.92643865183483,-3.25160825989067,-2.74319794736231,-1.74151304571881,-0.950243521427623,-1.13068341937748,-0.773739133667111,-1.20303169857448,-1.66081652276184
1,"Bacia (Valor médio)",1963,8,6.05183694598657,-0.629468027418143,-2.77577350924711,-3.50065717487415,-1.7537202156564,-1.2145764408333,-1.13124285581104,-1.0122744800279,-1.33436850783713,-1.67793477296587
1,"Bacia (Valor médio)",1963,9,6.53720455747052,-1.80336849732077,-2.57325349969588,-3.42597713414349,-2.69202622661085,-1.28840931363778,-1.29174493344538,-1.5407907473943,-1.36531773868385,-1.57177604440896
1,"Bacia (Valor médio)",1963,10,131.826544745533,0.222573090843622,-1.17501116148741,-2.37230490475559,-2.74018946002312,-2.01848489690836,-1.28284176451774,-1.42335459622514,-1.03558316777683,-1.40901439928876
1,"Bacia (Valor médio)",1963,11,121.39553677616,-0.323927448563542,-1.04531946302701,-1.88483181923493,-2.97881337799626,-1.99241593866678,-1.51379873145214,-1.41664452685086,-1.27516688662105,-1.5523987817664
1,"Bacia (Valor médio)",1963,12,57.9323836204099,-2.79232169902191,-1.70912415544943,-2.50970330967887,-3.04030492938303,-3.03195653006099,-1.83154133189722,-1.83774935160018,-2.04041613221167,-1.83076336466283
1,"Bacia (Valor médio)",1964,1,92.9930686388569,-2.2604476508065,-2.92144906865062,-2.87613161975467,-3.36510616740209,-3.50366680336542,-3.03696924962768,-2.38448771143674,-2.41214232996874,-1.93328789104697
1,"Bacia (Valor médio)",1964,2,271.381627438548,1.15938229067982,-1.58980714042364,-1.85146436165083,-2.40341240655717,-3.08624483044142,-2.62338058582827,-2.21503160930147,-2.09691238511225,-1.92451931958286
1,"Bacia (Valor médio)",1964,3,42.8564538032993,-2.45014244395807,-1.3868067877113,-2.04313002766568,-2.69568971170697,-3.15361048578683,-3.25753247248851,-2.32431858784092,-2.34930360399179,-2.50478752748282
1,"Bacia (Valor médio)",1964,4,66.5484242948362,-0.00512907303256558,-0.206443737551692,-2.13823116854415,-2.47668913682032,-2.88461375552847,-3.392367887666,-2.82562241895306,-2.28938510300236,-2.3390116522774
1,"Bacia (Valor médio)",1964,5,46.5837976339041,-0.206828693336256,-1.55227479802545,-2.12154078585076,-2.30350394149287,-2.64846896655833,-3.20619952339495,-2.77943700626777,-2.39819662457571,-2.28413731517304
1,"Bacia (Valor médio)",1964,6,29.6847447761414,-0.209746918522902,-0.372195999096275,-1.2919426030542,-1.81320574159476,-2.34571524518923,-2.74595703409613,-2.94470043066101,-2.1746117734388,-2.22080040354335
1,"Bacia (Valor médio)",1964,7,59.6002396104745,0.594854763925829,-0.174350781779269,-0.314951987637601,-1.7624541520471,-2.11421202887929,-2.54599303790144,-2.90331904723668,-2.65268866774835,-2.17791249491817
1,"Bacia (Valor médio)",1964,8,27.206076374528,0.260527612817169,-0.0814096629398284,-1.17226123019358,-1.86143731651587,-2.06836585739589,-2.41856728795446,-2.97986046561999,-2.60334566597495,-2.27260291506081
1,"Bacia (Valor médio)",1964,9,101.858482807215,0.653778844325645,0.520197652220699,-0.00557755418822648,-0.884523588006199,-1.4802763751967,-1.97691254939207,-2.36858312740541,-2.59980012741349,-1.95012890536212
1,"Bacia (Valor médio)",1964,10,132.560842068499,0.235023275921162,0.420034387424239,0.0550172997361326,-0.116781091486097,-1.46988663373803,-1.83542653408529,-2.26077613858207,-2.62441641819639,-2.41615583490279
1,"Bacia (Valor médio)",1964,11,75.4289267104943,-1.4319443740438,-0.371727538042511,-0.377224694029602,-1.14437200951077,-1.82521150797184,-2.06905577763938,-2.40110555790323,-2.93313984950851,-2.60209593609088
1,"Bacia (Valor médio)",1964,12,283.406958896289,1.02787001401888,0.180114432701948,0.368127349070256,0.0274177540942646,-0.678286883562957,-1.26552918067761,-1.74340996527565,-2.13617264425974,-2.42194294724847
1,"Bacia (Valor médio)",1965,1,287.027561717383,0.636547705094037,0.443570842303588,0.481728851275942,0.248904922232191,0.0943955187460782,-1.06319306049414,-1.41157723694011,-1.80117267152454,-2.1770286071667
1,"Bacia (Valor médio)",1965,2,233.191192052439,0.753894725172139,1.14822415546992,0.76775576226582,0.580250180543935,-0.0601576334600037,-0.891546432856237,-1.18635970635826,-1.53941380052532,-2.09436733962522
1,"Bacia (Valor médio)",1965,3,199.802178090605,0.839079704299737,1.09733637140299,0.837449900080069,0.898201408793525,0.55957302818225,-0.102471320146729,-0.690510767427076,-1.14715192857556,-1.54622633889363
1,"Bacia (Valor médio)",1965,4,83.1486146506395,0.366040900095371,1.01301926961573,0.867051675895987,0.893523540285886,0.619459991031018,0.444615248787043,-0.628629620162228,-0.950622076776325,-1.3464661786545
1,"Bacia (Valor médio)",1965,5,65.7564196886038,0.24540502155059,0.636744045421047,1.17996073419883,0.88733776548342,0.700843997925553,0.147845459011379,-0.583357827290463,-0.844660395010044,-1.16844941865064
1,"Bacia (Valor médio)",1965,6,22.620900263446,-0.413421887457967,-0.0646874734090222,0.695985127726014,0.564720760703204,0.639421467560709,0.388421283616488,-0.156893343887265,-0.670101711845032,-1.07691927236926
1,"Bacia (Valor médio)",1965,7,61.0970404619662,0.61933922945491,-0.0173655235856129,0.600552651216673,0.602945221984306,0.659562378647987,0.466788408761123,0.325695403484655,-0.628660736261612,-0.92275661386566
1,"Bacia (Valor médio)",1965,8,15.8738683334377,-0.100871249014362,-0.330942419092642,0.235670797970376,0.851628037603546,0.629932975092184,0.497319325913194,0.0145154376934599,-0.648396360725419,-0.891093291281919
1,"Bacia (Valor médio)",1965,9,71.0811739650155,0.209993981211604,0.128003729776947,-0.0886426627636628,0.551682421446076,0.482736740815523,0.561215578483177,0.330434514294327,-0.171835461675098,-0.661199122908393
1,"Bacia (Valor médio)",1965,10,179.900773844959,0.957020732881012,0.478712156795362,0.192963166902693,0.642137897429546,0.658582596170631,0.71600105581003,0.533016196408515,0.389364647865469,-0.514273215892821
1,"Bacia (Valor médio)",1965,11,147.332121218432,0.1771863399526,0.657632963762296,0.197468566615949,0.461925094934382,0.964872491945808,0.762256523283272,0.628247049619386,0.160133324231185,-0.481349006438525
1,"Bacia (Valor médio)",1965,12,309.51594596626,1.3029562506839,1.3854580828336,1.01016598833258,0.672534752149456,1.05474697295043,0.936534854672829,0.994132656896124,0.743372564694647,0.236345864921836
1,"Bacia (Valor médio)",1966,1,177.540662478152,-0.724000321701867,0.363798819607998,0.448065360910321,0.2815612057026,0.59849402719769,0.645066662193741,0.711145072747288,0.556017400003337,0.42634333268083
1,"Bacia (Valor médio)",1966,2,188.94639252529,0.225472562370059,0.354018748357051,0.561743302069656,0.315192863393264,0.489815353155191,0.935187482788709,0.783812435665167,0.671755194667629,0.236440446366039
1,"Bacia (Valor médio)",1966,3,202.354925928326,0.873519705099246,0.0129900809522942,0.808528662235319,0.69188274330302,0.491339912716385,0.864972381784461,0.807595533991668,0.873318047263169,0.656034397017804
1,"Bacia (Valor médio)",1966,4,31.6323547819837,-1.07162310369799,0.200426344763458,0.334783065214459,0.436392289712106,0.287985050794687,0.61465722861173,0.634661941405243,0.699777059389386,0.559281262212053
1,"Bacia (Valor médio)",1966,5,42.8491516306192,-0.30921953847419,-0.0506303648311963,0.193671217417273,0.398268485267879,0.202247675625081,0.368805395070888,0.777847020706853,0.644056269350048,0.553138419900406
1,"Bacia (Valor médio)",1966,6,0.918069486071936,-2.07167281132288,-1.31943986699893,-0.675450615033294,0.154747855006834,0.115439585753247,0.0180059655468259,0.41401995885409,0.382077902863828,0.457140907097063
1,"Bacia (Valor médio)",1966,7,16.2046419893007,-0.453462529179254,-1.34700828949822,-0.546418084383669,-0.185784414328639,-0.0648813128623429,-0.125664469951671,0.208417904970599,0.287460210874371,0.344141375222743
1,"Bacia (Valor médio)",1966,8,39.1672288645958,0.541404983404649,-1.14456662606395,-0.630896326351066,-0.202871697689354,0.0228656792595037,-0.113835421447096,0.0831501484122627,0.496088276139113,0.380270577630705
1,"Bacia (Valor médio)",1966,9,81.4005066501875,0.370920360001959,0.00649692607303759,-0.955449774712453,-0.661292775679607,0.062907573845129,0.0346060237350762,-0.0506513537506671,0.334039502668049,0.308444127919026
1,"Bacia (Valor médio)",1966,10,148.749744382243,0.498611255052106,0.506065951704903,-0.484680697350787,-0.254716151970848,-0.0498823627289621,0.0500429901199742,-0.0184149112079632,0.284764787397242,0.358982927033797
1,"Bacia (Valor médio)",1966,11,92.4093791954713,-0.979033981847458,-0.212669321945037,-0.795473089035817,-0.656149598472356,-0.296865532994177,-0.0861412934774554,-0.207640301094271,-0.00580690100543564,0.412297758608003
1,"Bacia (Valor médio)",1966,12,289.449953587737,1.09295369569171,0.526207376864451,0.28606441123855,-0.393999804671131,-0.333543871041926,0.22069850981557,0.186163786380024,0.0906695736838496,0.44464174990746
1,"Bacia (Valor médio)",1967,1,304.467272589678,0.819219652519258,0.717611015183016,0.736331257219556,0.124441397821778,0.146760409990113,0.211403273196098,0.293671095655645,0.214896375034004,0.462688440732993
1,"Bacia (Valor médio)",1967,2,116.458831315331,-0.859290775857133,0.577023720751228,0.338552634072341,-0.101675047072233,-0.143181162868904,-0.0288264193844186,0.140285036211792,0.0155463345780432,0.179636611263291
1,"Bacia (Valor médio)",1967,3,155.210612517959,0.184318427333192,0.069440083268776,0.303175972866093,0.183163077213758,-0.344229302696116,-0.319278972343817,0.162512038187779,0.128143654327677,0.0496741246403249
1,"Bacia (Valor médio)",1967,4,29.1788313960073,-1.17392944363089,-1.07047659903009,-0.0417692825531619,0.11209798529868,-0.35392775867079,-0.276607590808032,-0.129745562123955,-0.0559822139963625,-0.0994392626079681
1,"Bacia (Valor médio)",1967,5,21.5987470595221,-1.05979321464672,-0.858132936500527,-0.00112932068965556,-0.124012809677687,-0.445086055439287,-0.432086375458608,-0.291131801842792,-0.132547612977893,-0.228557311798642
1,"Bacia (Valor médio)",1967,6,91.5747973822531,0.842141387544515,-0.377505900272332,-0.231356518307278,0.0220641169949712,-0.0500584203456259,-0.459940209828758,-0.43167189709613,-0.00873138082490419,-0.0338679868208939
1,"Bacia (Valor médio)",1967,7,36.9627062843663,0.160813218348918,-0.00997946302906945,-0.775652172387154,-0.100448394241591,0.0246204896570255,-0.364062731307314,-0.277367367847211,-0.174041688887917,-0.107649857044943
1,"Bacia (Valor médio)",1967,8,2.77073101010277,-0.980046397651928,0.117893424570906,-0.596243059746247,-0.0249602172139317,-0.130079767908239,-0.417318099958033,-0.415595589843372,-0.285944970642332,-0.140389680427639
1,"Bacia (Valor médio)",1967,9,95.1250099313395,0.565175404525785,-0.0147838859912435,-0.40244394438167,-0.29780642610957,-0.066743973584079,-0.126215555728015,-0.503406129203383,-0.466437131571809,-0.0688252193611804
1,"Bacia (Valor médio)",1967,10,156.444317006267,0.617280320572198,0.336996269722589,0.106649353304105,-0.511288862080095,-0.0304519426465822,0.077767452345578,-0.292344710271643,-0.219046255812399,-0.117504520273014
1,"Bacia (Valor médio)",1967,11,193.102639771883,0.934159863656881,1.1371774904194,0.764775699635818,0.104215076658969,0.361882104500356,0.235184699221505,-0.0617995939392637,-0.0995776294289269,-0.010500684641588
