TipoEstacao,Codigo,Nome,CodigoAdicional,Latitude,Longitude
1,46527000,FAZENDA VEREDA NOVA,GR-FR-20,-12.8317,-45.3061
1,46528000,PONTE BR-020 (02) Rio de Ondas,GR-FR-11,-12.3769,-45.865
1,46529000,PONTE BR-020,GR-FR-10,-12.2994,-45.8492
1,46560500,PONTE VAU DO TEIÚ,GR-FR-07,-11.8469,-45.2069
1,46561000,FAZENDA SÃO ROQUE,GR-FR-08,-11.9506,-45.4386
1,46561500,PONTE RIO CACHORRO,GR-FR-09,-11.9925,-45.58
1,46569000,FAZENDA AGRONOL,GR-FR-21,-11.9158,-45.6614
1,46570300,FAZENDA CAMPO ABERTO (BALSA),GR-FR-02,-11.8764,-45.9019
1,46570500,FAZENDA VALE DO URSO,GR-FR-23,-11.9033,-45.6967
1,46755000,FAZENDA CAMPO ABERTO,GR-FR-24,-11.8764,-45.9128
1,46755100,FAZENDA CASSOL,GR-FR-22,-11.7125,-45.7625
1,46760000,PONTE SÍTIO RIO BRANCO,GR-FR-06,-11.8069,-45.1906
1,13430000,ESEC RIO ACRE,,-11.0514,-70.2164
1,50946000,PARQUE DO PITUAÇU,RN-RT-02,-12.9661,-38.4142
1,35564000,AÇUDE ITAPAJÉ,,-3.6703,-39.5761
1,20096000,RIO DAS ALMAS,,-15.8453,-48.9261
1,60651500,SANTO ANTÔNIO,,-16.7803,-49.2422
1,46782000,BURITIZINHO,GR-FR-03,-11.2114,-45.4108
1,62774500,PCH CHIBARRO BARRAMENTO,,-21.8881,-48.1472
1,60358000,UHE AMADOR AGUIAR II RESERVATÁORIO 2,,-18.7717,-48.2428
1,62727200,PCH LENÇOIS MONTANTE 1,,-22.5303,-49.6533
1,62726800,PCH LENÇOIS MONTANTE 2,,-22.5953,-48.6997
1,62727300,PCH LENCOIS BARRAMENTO,,-22.5269,-48.6486
1,58921500,EUGENÓPOLIS,,-21.1208,-42.1969
1,21780185,PCH AGRO TRAFO BARRAMENTO,,-11.6747,-46.67
1,40121000,RIBEIRÃO PARACATU (próx. munic. Piracema),PA029,-20.5081,-44.4972
1,40132000,RIBEIRÃO PALMITAL (dist. Monsenhor Alexandre),PA023,-20.3739,-44.6783
1,40133000,RIBEIRÃO DO CLÁUDIO (jus. mun. de Cláudio),PA025,-20.4497,-44.7775
1,40133500,AFLUENTE DO RIBEIRÃO DO CLÁUDIO,PA025A,-20.4411,-44.7594
1,40490010,RIO DO PICÃO (jus. de Bom Despacho),PA021,-19.5883,-45.2994
1,40793000,CÓRREGO PINTADO (jus. da REGAP),BP075,-19.9872,-44.0989
1,40800005,RIBEIRÃO IBIRITÉ ( jus. município Ibirité),BP081,-20.0033,-44.0892
1,61424900,UHE FURNAS RIO SAPUCAÍ,,-21.5861,-45.6631
1,35875500,IDEAL,,-4.4253,-38.6778
1,15490500,BURITIS,,-10.2806,-63.7308
1,36515000,PASSAGEM POÇO DA PEDRA,,-5.3911,-39.2178
1,37297000,SÃO DOMINGOS DO POMBAL,,-6.8022,-37.9347
1,37711000,MENDUBIM DE BAIXO,,-5.6319,-36.9161
1,55746400,PORTO MIÚDO (após Vila Itaunas),ITA1D015,-18.4331,-39.7106
1,55746600,RIO ITAÚNAS,ITA1E010,-18.3111,-39.9553
1,55747800,PONTE  ENTRADA  CIDADE DE PEDRO CANÁRIO,ITA1C010,-18.3117,-39.955
1,56996800,PONTE SOBRE O RIO (Santa Cruz-Águia Branca),RSJ2C001,-18.9869,-40.76
1,56997100,PONTE DE SÃO GABRIEL (captação CESAN),RSJ2C002,-19.0439,-40.5408
1,58378000,MIGUEL PEREIRA,INEA,-22.4444,-43.4467
1,58400010,ESPERANÇA (Petrópolis),00RJ02PB0002,-22.5039,-43.1825
1,58400020,PETRÓPOLIS,INEA,-22.5192,-43.1872
1,58400030,MORIN,INEA,-22.5167,-43.1689
1,58400050,LICEU CARLOS CHAGAS,INEA,-22.4872,-43.1772
1,58400104,POÇO DO CASINHO,INEA,-22.4608,-43.0944
1,58400108,JOÃO CHRIST,INEA,-22.4603,-43.0997
1,58400110,POÇO TARZAN,INEA,-22.4539,-43.1078
1,58400250,PARQUE PETRÓPOLIS,INEA,-22.4053,-43.1333
1,58404010,FAZENDA DO SERTÃO,INEA,-22.3603,-43.1594
1,58404020,BARRAGEM ANTIGA,INEA,-22.3508,-43.1578
1,58404030,POÇO JORRANTE,INEA,-22.3592,-43.1661
1,58404040,FAZENDA SEDE,INEA,-22.3522,-43.1636
1,58404050,CONFLUÊNCIA,INEA,-22.3447,-43.1597
1,58404060,PONTE SCHMIDT,INEA,-22.3422,-43.1594
1,58404070,SÍTIO CARAJÁS,INEA,-22.335,-43.1431
1,40800200,RIBEIRÃO IBIRITÉ ( jus.  represa de Ibirité),BP085,-20.025,-44.1233
1,74355000,PCH TAMBAÚ BARRAMENTO,,-27.44,-53.5614
1,74356000,PCH TAMBAÚ JUSANTE,,-27.4303,-53.5611
1,41148000,RIO DAS VELHAS (próx. nascente),BV001,-20.3042,-43.5494
1,41190100,RIBEIRÃO CORTESIA (mont. de Rio Acima),BV041,-20.1019,-43.9967
1,41190501,CORPO DA BARRAGEM LAGOA GRANDE,AV160E,-20.165,-43.8903
1,58858000,CGH CHAVE DO VAZ BARRAMENTO,,-21.9344,-42.3242
1,58858500,CGH CHAVE DO VAZ JUSANTE,,-21.9253,-42.31
1,41190502,CORPO DA BARRAGEM LAGOA GRANDE,AV160F,-20.165,-43.8903
1,41190701,LAGOA DAS CODORNAS,AV180E,-20.1775,-43.9428
1,41190702,LAGOA DAS CODORNAS,AV180F,-20.1778,-43.9428
1,41221000,CÓRREGO DO GALINHA (mont. Ribeirão do Gaia),BV070,-19.8764,-43.7758
1,41230700,RIO DAS VELHAS (jus. Ribeirão Sabará),BV080,-19.8894,-43.83
1,41231500,CÓRREGO DO BARREIRO (Parque Burle Marx),BV081,-20.0003,-43.9967
1,41237350,RIBEIRÃO ISIDORO (prox. foz Ribeirão do Onça),BV085,-19.8183,-43.93
1,41248153,CORPO DA LAGOA MAIOR (fundo),CA002F,-19.7828,-43.9497
1,41248155,CORPO DA LAGOA MENOR (superficie),CA002S,-19.7828,-43.9497
1,41248503,CORPO DA LAGOA MAIOR (superficie),CA002S,-19.7858,-43.9525
1,41248505,CORPO LAGOA MAIOR (fundo),CA006S,-19.7858,-43.9525
1,86495500,PCH SÃO PAULO BARRAMENTO,,-28.775,-51.8447
1,39084010,NAZARÉ DA MATA,ANA,-7.7542,-35.2331
1,66859000,PCH PONTE ALTA BARRAMENTO,,-19.4103,-54.4931
1,57439000,PCH ALEGRE BARRAMENTO,,-20.7633,-41.5286
1,58429500,PCH PIABANHA BARRAMENTO,,-22.2094,-43.1386
1,34742000,BEBEDOURO,ANA,-5.0586,-41.1567
1,39084020,ENGENHO ITAPISSIRICA,,-7.6131,-35.0647
1,39084200,ENGENHO ITAPIREMA DE BAIXO,ANA,-7.6833,-34.8833
1,46783000,FAZENDA OURICURI/SASSAFRÁS,GR-FR-01,-10.6092,-45.8242
1,37255000,AÇUDE PILÕES - PB,,-6.6986,-38.5175
1,38354000,AÇUDE POÇÕES,,-7.8886,-36.9978
1,38384600,AÇUDE SANTO ANTÔNIO,,-8.09,-36.9839
1,46964000,PONTE BA-161,GSBGRD800,-11.1553,-43.3714
1,47221000,FAZENDA ÁGUA QUENTE,VJ-FR-01,-11.5483,-42.3361
1,47490000,JAGUARACI,VJ-FR-02,-10.8847,-41.5903
1,50100000,FAZENDA BARRA DA FORTUNA,VB-FR-01,-9.8603,-39.2325
1,50152000,FAZENDA RIO VELHO,VB-FR-02,-10.5781,-38.1297
1,50290800,BREJO DOS PAULOS,IT-FR-03,-10.7861,-40.2831
1,50294000,PONTE BA-375,IT-FR-04,-10.9783,-40.3703
1,50300000,FAZENDA ALECRIM,IT-FR-21,-10.7522,-40.2244
1,50301000,FAZENDA PASSAGEM FUNDA,IT-FR-01,-10.5939,-40.3994
1,50315000,FAZENDA GRUTINHA,IT-FR-13,-10.7589,-40.4367
1,50316000,COITE,IT-FR-20,-10.5,-40.1667
1,50320000,FAZENDA MANGABEIRA,IT-FR-14,-10.7969,-40.4017
1,60359050,UHE AMADOR AGUIAR II RESERVATÓRIO 1,,-18.6586,-48.4297
1,60359100,UHE AMADOR AGUIAR II JUSANTE,,-18.6528,-48.4411
1,64230800,PCH CACHOEIRA DO POÇO PRETO I BARRAMENTO,,-24.0481,-49.4578
1,64230600,PCH CACHOEIRA DO POÇO PRETO I MONTANTE 1,,-24.0919,-49.4228
1,64230450,PCH CACHOEIRA DO POÇO PRETO I JAGUARICATU,,-24.1092,-49.4697
1,17091160,PCH DIVISA BARRAMENTO,,-13.3631,-59.1425
1,17091170,PCH DIVISA JUSANTE,,-13.3489,-59.1508
1,41719600,RIO CIPÓ (parque estadual Serra do Cipó),BV010,-19.3431,-43.6081
1,50360600,FAZENDA PICADA DE CIMA,IT-FR-02,-10.5728,-40.1106
1,60431500,RIBEIRÃO ANTAS,,-16.3331,-48.9533
1,39800000,BREJÃO,,-9.0394,-36.5983
1,41971000,CÓRREGO DA CORRENTE (mont. foz Córr.do Vinho),BV157,-17.7525,-44.5044
1,41972200,RIBEIRÃO DO COTOVELO (próx. foz Rio das Velhas),BV158,-17.7483,-44.6714
1,37326500,AÇUDE PIMENTA,,-7.2425,-38.3011
1,38605000,AÇUDE MILHÃ (E. Gonçalves),,-7.1367,-35.9547
1,41990020,RIBEIRÃO DA CORRENTE (mont. foz rio das velhas),BV159,-17.4619,-44.6831
1,54003500,RIO CONGONHAS (mont. rio Itacambiruçu),JE002,-16.6656,-43.1533
1,54003800,RIO ITACAMBIRUÇU (jus. do Rio Congonhas),JE004,-16.7064,-43.0939
1,54162000,RIO VACARIA (próx. munic. Padre Carvalho),JE008,-16.2572,-42.5233
1,54188200,RIO SALINAS (mont. cidade de Salinas),JE006,-16.1308,-42.2861
1,55121000,RIO TIMÓTEO (jus. Santo Antonio do Jacinto),BU002,-16.5453,-40.1453
1,55331000,RIO JUCURUÇÚ ( localidade Dois de Abril),JU003,-16.8389,-40.3192
1,58501150,RIO VERMELHO (mont. da foz rio do Peixe),BS088,-21.7392,-43.6681
1,58512010,RIO DO PEIXE (jus. da UHE Picada),BS090,-21.9183,-43.5206
1,58550100,RIO PRETO (munic. Passa Vinte),BS026,-22.2508,-44.3225
1,58550300,RIO PRETO (jus. cidade Rio Preto),BS027,-22.0894,-43.7453
1,58594050,RIO CÁGADO (jus. cid. Mar de Espanha),BS030,-21.8789,-43.0225
1,61804000,PCH ANTAS I RESERVATÓRIO CIPÓ,,-21.8611,-46.6136
1,61805900,PCH ANTAS I RESERVATÓRIO BORTOLAN,,-21.7883,-46.6372
1,61806200,PCH ANTAS I MONTANTE,,-21.7717,-46.6044
1,61806300,PCH ANTAS I BARRAMENTO,,-21.7678,-46.6075
1,66493900,PCH AQUARIUS MONTANTE,,-17.6175,-54.8867
1,61395000,PCH ANHANGUERA BARRAMENTO,,-20.4944,-47.8589
1,61395100,PCH ANHANGUERA JUSANTE,,-20.4897,-47.8564
1,36615000,QUIXERÉ,ANA,-5.0839,-37.9983
1,22281000,UHE LUÍS EDUARDO MAGALHÃES IPUEIRAS,,-11.2467,-48.4586
1,22152000,UHE LUÍS EDUARDO MAGALHÃES ÁGUA SUJA,,-10.5814,-48.3156
1,22151000,UHE LUÍS EDUARDO MAGALHÃES JACINTO,,-11.9817,-48.6569
1,41970000,PCH SANTA HELENA BARRAMENTO,,-17.7558,-44.4731
1,41972000,PCH SANTA HELENA JUSANTE,,-17.7497,-44.5
1,61031900,PCH BARULHO BARRAMENTO,,-22.0056,-44.4064
1,86117000,PCH SERRA DOS CAVALINHOS I ARROIO DO GOVERNADOR,,-28.74,-50.6789
1,73334500,PCH ARVOREDO BARRAMENTO,,-27.0586,-52.47
1,56843500,PCH BARRA DA PACIÊNCIA BARRAMENTO,,-18.9386,-42.4858
1,73674500,PCH FLOR DO MATO BARRAMENTO,,-26.8489,-51.8753
1,73250500,PCH SÃO LUIZ BARRAMENTO,,-26.9406,-51.9528
1,62605900,PCH JAGUARI BARRAMENTO,,-22.8194,-46.8778
1,62596150,PCH JAGUARI MONTANTE 2,,-22.9064,-46.5169
1,56844700,PCH CORRENTE GRANDE BARRAMENTO,,-18.9456,-42.5283
1,15555500,PCH PRIMAVERA BARRAMENTO,,-11.9039,-61.2331
1,15555800,PCH PRIMAVERA JUSANTE,,-11.9025,-61.2397
1,57370005,PCH MUNIZ FREIRE MONTANTE,,-20.4344,-41.5008
1,87318000,ARROIO CARAÁ,,-29.7908,-50.4217
1,64181000,CGH SÃO JOSÉ BARRAMENTO,,-24.1342,-48.9667
1,57117000,PCH RIO BONITO MONTANTE 2,,-20.1139,-40.8153
1,83441000,PCH SALTO RIO ITAJAÍ DO NORTE,,-27.0536,-49.5164
1,83695000,PCH SALTO RIO ENCANO,,-26.9075,-49.1942
1,17091098,PCH TELEGRÁFICA BARRAMENTO,,-12.8481,-58.9275
1,17091099,PCH TELEGRÁFICA JUSANTE,,-12.845,-58.9292
1,62692900,UHE AMERICANA BARRAMENTO,,-22.6981,-47.2842
1,62681000,UHE AMERICANA MONTANTE DESEMBARGADOR FURTADO,,-22.7756,-46.9931
1,62690500,UHE AMERICANA MONTANTE PAULÍNIA,,-22.7447,-47.1492
1,50370000,BARRAGEM DE AIPIM - MONT.,,-10.5936,-40.3989
1,50380400,FAZENDA PORTEIRA,IT-FR-19,-10.8489,-40.2681
1,50411000,FAZENDA INCHU,IT-FR-18,-11.4192,-40.3539
1,60023000,PCH LAGO AZUL MONTANTE,,-17.1969,-47.5783
1,60024000,PCH LAGO AZUL BARRAMENTO,,-17.28,-47.5258
1,50416000,FAZENDA PINTADAS,IT-FR-15,-11.1869,-40.1936
1,50419000,JACOBINA,IT-FR-06,-11.2056,-40.4322
1,50441000,BARROCA DO FALEIRO,IT-FR-16,-10.3869,-40.2183
1,50464700,FAZENDA BELA VISTA,IT-FR-07,-10.9497,-39.7369
1,50467000,FAZENDA POÇOS,IT-FR-17,-10.2619,-39.815
1,50486000,RIO DO PEIXE / BA-120,IT-FR-09,-11.0953,-39.5081
1,50496400,PONTE BA-381,IT-FR-10,-10.6686,-39.1125
1,50496600,OLARIA DO CAPISTANA,IT-FR-11,-11.2714,-39.1647
1,50587000,RIO QUENTE,IT-FR-12,-11.5514,-40.7078
1,56820070,UHE PORTO ESTRELA RESERVATÓRIO,,-19.1028,-42.6842
1,12500900,COMUNIDADE GUARANI,,-7.9728,-72.0444
1,53470000,CH MORAIS JUSANTE,ANA,-15.7,-42.3667
1,61872500,PCH PINHAL BARRAMENTO,,-22.2761,-46.7622
1,61872600,PCH PINHAL JUSANTE,,-22.2797,-46.7594
1,58629650,RIO PARAIBA DO SUL (jus. rio Paraibuna),BS062,-22.0972,-43.1242
1,51106000,INTEGRAL,PG-FR-11,-13.3931,-41.4431
1,86493000,PCH BOA FÉ BARRAMENTO,,-28.7525,-51.8436
1,17091047,PCH SAPEZAL BARRAMENTO,,-13.2664,-59.0194
1,17091048,PCH SAPEZAL JUSANTE,,-13.2661,-59.0183
1,15320003,UHE JIRAU ABUNÃ,,-9.7031,-65.3647
1,15250001,UHE JIRAU GUAJARÁ-MIRIM,,-10.7261,-65.3478
1,15326010,UHE JIRAU MORADA NOVA JUSANTE,,-9.7847,-65.5275
1,58650100,RIO PARAIBA DO SUL (jus. Além Paraiba),BS070,-21.8683,-42.6581
1,58657500,RIO ANGU ( mont. conf. rio Paraiba do Sul),BS095,-21.77,-42.53
1,58685000,RIO POMBA ( jus. de Guarani),BS038,-21.3858,-43.0386
1,58912090,PCH CORONEL DOMICIANO BARRAMENTO,,-21.0133,-42.4478
1,58690000,RIO POMBA (jus.Rib. do Cágado),BS051,-21.4142,-42.6081
1,58691000,RIO PARAIBA DO SUL (mont. Além Paraiba),BS052,-21.9208,-42.6081
1,58753100,PCH ANNA MARIA BARRAMENTO,,-21.4831,-43.4603
1,58737100,PCH ERVÁLIA BARRAMENTO,,-20.9067,-42.6614
1,58788700,RIO PIRAPETINGA (jus. cidade Pirapetinga),BS072,-21.655,-42.3006
1,58795100,RIO PARAIBA DO SUL (jus. confl. rio Pomba),BS079,-21.5906,-41.9294
1,58916400,RIO GLÓRIA (jus. São Franc. do Glória),BS055,-20.7886,-42.3158
1,60335510,RIO CLARO (mun. de Uberaba),PB044,-19.2375,-47.8014
1,51107000,IBICOARA,PG-FR-10,-13.27,-41.3361
1,51121000,BONINAL,PG-FR-15,-12.7228,-41.8194
1,51151000,FAZENDA TERRA GRAPIUNA,PG-FR-04,-12.1797,-41.1492
1,17091030,PCH SEGREDO MONTANTE,,-13.4228,-59.0014
1,17091050,PCH SEGREDO BARRAMENTO,,-13.2239,-59.0267
1,51167000,SÍTIO BAMBU,PG-FR-03,-12.3514,-41.2
1,51172000,BR-242 (UTINGA),PG-FR-01,-12.5047,-41.2069
1,51193000,SANTO ANTÔNIO,PG-FR-02,-12.4892,-41.3289
1,17091080,PCH ILHA COMPRIDA BARRAMENTO,,-13.1978,-58.9839
1,17091090,PCH ILHA COMPRIDA JUSANTE,,-13.1972,-58.9831
1,51231000,POVOADO DE COLÔNIA,PG-FR-17,-13.0764,-41.1342
1,51279500,IAÇU,PG-FR-05,-12.7617,-40.2139
1,51326000,BR-242 CAPIVARI,PG-FR-09,-12.5133,-39.9339
1,51342000,PONTE DO RIO DO PEIXE,PG-FR-16,-12.0842,-39.8778
1,15408000,PCH SANTA CRUZ DE MONTE NEGRO JUSANTE,,-10.2056,-63.1114
1,15406000,PCH SANTA CRUZ DE MONTE NEGRO MONTANTE 1,,-10.4375,-63.2358
1,15405000,PCH SANTA CRUZ DE MONTE NEGRO MONTANTE 2,,-10.4719,-63.2594
1,60877150,RIO PARANAIBA (divisa Mato Grosso do Sul),PB034,-19.6594,-51.0178
1,51346000,FAZENDA JUREMA,PG-FR-06,-12.4875,-39.6978
1,21050200,UHE SÃO SALVADOR RIO CANA BRAVA,,-13.23,-48.1928
1,15710000,PCH JUINA MONTANTE 2,,-11.5778,-59.2058
1,15720000,PCH JUINA MONTANTE 1,,-11.4131,-59.1703
1,55611000,UHE SANTA CLARA FRANCISCO SÁ,,-17.7381,-41.1208
1,55631000,UHE SANTA CLARA CARLOS CHAGAS,,-17.7042,-40.7617
1,55664000,UHE SANTA CLARA CGH PAMPÃ,,-17.6306,-40.6036
1,55717000,UHE SANTA CLARA RESERVATÓRIO,,-17.8911,-40.2133
1,61065200,RIBEIRÃO CAIEIRO (próx foz Rio das Mortes),BG008,-21.2197,-43.9211
1,61891100,RIO MOGI-GUAÇU (limite est. São Paulo),BG093,-22.2656,-46.6917
1,61891120,RIO CANOAS (divisa Minas - São Paulo),BG095,-21.4219,-46.9956
1,81495200,UHE FUMAÇA JUSANTE,,-24.0103,-47.2936
1,81495030,UHE FUMAÇA RESERVATÓRIO,,-24.0125,-47.255
1,61891130,RIBEIRÃO DAS ANTAS (mont. Poços de Caldas),BG096,-21.9289,-46.5853
1,61891140,RIO JAGUARI-MIRIM (jus. rio pirapetinga),BG097,-22.0906,-46.6297
1,61891150,RIO JAGUARI-MIRIM (mont.rio pirapetinga),BG098,-22.0903,-46.5547
1,61891160,RIBEIRÃO OURO FINO (mont. cid. Ouro Fino),BG099,-22.26,-46.3656
1,81491030,UHE FRANÇA RESERVATÓRIO II,,-23.9294,-47.1969
1,81491050,UHE FRANÇA RESERVATÓRIO III,,-23.9303,-47.1919
1,61891170,RIBEIRÃO CONQUISTA(mont rep. Furnas),BG100,-20.7217,-46.3933
1,62574800,RIO JAGUARI (jus. conf. rib. Poncianos),PJ021,-22.8314,-46.1233
1,41318000,PCH MADAME DENISE BARRAMENTO,,-19.6489,-43.6919
1,41311000,PCH MADAME DENISE NOVA ESPERANÇA,,-19.6878,-43.6011
1,41315000,PCH MADAME DENISE TAQUARAÇU,,-19.6656,-43.6925
1,70110000,PCH INVERNADINHA MONTANTE,,-28.4022,-49.9106
1,70115000,PCH INVERNADINHA BARRAMENTO,,-28.4078,-49.9133
1,15123000,PCH ESPERANÇA JUSANTE,,-13.7822,-59.7922
1,31010000,RONDON DO PARÁ,,-4.7692,-48.0608
1,17090400,PCH SANTA LÚCIA I E II MONTANTE 2,,-13.5956,-59.0325
1,17090580,PCH SANTA LÚCIA I E II BARRAMENTO,,-13.5436,-59.0303
1,58730900,PCH IVAN BOTELHO II BARRAMENTO,,-21.3453,-42.9706
1,73582000,PCH RONDINHA BARRAMENTO,,-26.6808,-52.0442
1,73582500,PCH RONDINHA JUSANTE,,-26.6844,-52.0489
1,21160100,UHE SÃO SALVADOR RIO CUSTÓDIO,,-13.0847,-48.0981
1,86472000,LINHA JOSÉ JÚLIO,,-29.0978,-51.6997
1,21150100,UHE SÃO SALVADOR RIO MUCAMBÃO,,-13.1706,-48.22
1,63749000,PCH QUATIARA MONTANTE 2,,-22.3036,-50.0486
1,63749900,PCH QUATIARA MONTANTE 1,,-22.0028,-50.7681
1,63749990,PCH QUATIARA BARRAMENTO,,-21.9506,-50.9289
1,51400000,FAZENDA CARAIBAS,PG-FR-12,-11.5678,-40.7169
1,64565500,RODOVIA PR-470,,-22.7231,-52.2786
1,51401000,MANGUINHAS,PG-FR-13,-11.605,-40.2981
1,51440001,RIACHÃO DO JACUÍPE,PG-FR-07,-11.8089,-39.3889
1,51460001,PONTE DO RIO BRANCO,PG-FR-08,-12.2333,-39.0464
1,51520000,LAGOA DO ABAETÉ,RN-RT-01,-12.9436,-38.3603
1,26033600,PCH PRIMAVERA MONTANTE 2,,-15.3661,-54.8
1,26033700,PCH PRIMAVERA MONTANTE 1,,-15.4072,-54.4322
1,26033750,PCH PRIMAVERA BARRAMENTO,,-15.38,-54.4136
1,52009000,BEBEDOR,CO-FR-08,-14.1778,-42.3819
1,52010000,GERAIS,CO-FR-12,-13.1228,-41.8372
1,52040000,FAZENDA CAMPINHOS,CO-FR-03,-13.36,-41.6103
1,52046000,VEREDA,CO-FR-11,-13.5781,-41.6072
1,52060000,MONTANTE BARRAGEM CRISTALÂNDIA,CO-FR-06,-13.9064,-41.5
1,15324500,UHE JIRAU NOVA CALIFORNIA,,-9.8936,-66.6186
1,15340600,UHE JIRAU PORTO R4,,-9.2486,-64.6264
1,15200010,UHE JIRAU PRINCIPE DA BEIRA,,-12.4267,-64.4253
1,15340300,UHE JIRAU RESERVATÓRIO,,-9.2828,-64.6728
1,15340500,UHE JIRAU BARRAMENTO,,-9.2503,-64.6483
1,62584200,RIO JAGUARI (mont. conf. rio Camanducaia),PJ024,-22.8403,-46.3086
1,52120800,JILÓ,CO-FR-05,-13.4947,-41.8775
1,75305000,UHE SÃO JOSÉ MONTANTE,,-28.1997,-54.6431
1,75326000,UHE SÃO JOSÉ JUSANTE,,-28.1744,-54.8192
1,75325000,UHE SÃO JOSÉ BARRAMENTO,,-28.1778,-54.8144
1,62591000,RIO JAGUARI (jus. cidade de Extrema),PJ001,-22.8808,-46.3911
1,66895900,NIOAQUE,,-21.2208,-55.8033
1,62618000,RIO CAMANDUCAIA (próx. nascente),PJ003,-22.7053,-45.9372
1,62619000,RIO CAMANDUCAIA (jus. cidade Camanducaia),PJ006,-22.7631,-46.1519
1,62619200,RIO CAMANDUCAIA ( jus. cidade Itapeva,PJ009,-22.7631,-16.2264
1,62619400,RIO DO GUARDINHA (jus. conf. córrego Tamanduá),PJ012,-22.7069,-46.4572
1,62619600,RIO DO GUARDINHA (jus. cidade de Toledo),PJ018,-22.7428,-46.3919
1,62619500,RIO DO GUARDINHA (mont.cidade de Toledo),PJ015,-22.7547,-46.365
1,81496200,UHE BARRA JUSANTE,,-24.0283,-47.3567
1,17354700,PCH BRAÇO NORTE IV BARRAMENTO,,-9.6836,-54.9633
1,81499098,UHE JURUPARÁ RESERVATÓRIO,,-23.9594,-47.3983
1,81315000,PCH NOVO HORIZONTE BARRAMENTO,,-25,-48.6217
1,81312000,PCH NOVO HORIZONTE MONTANTE,,-25.0044,-48.6381
1,52220000,FAZENDA PASSAGEM DO RAFAEL,CO-FR-01,-14.5953,-42.3897
1,52250800,FAZENDA ESPINHEIRA,CO-FR-02,-14.2819,-41.7528
1,52270100,FAZENDA GRAMA,CO-FR-09,-14.195,-42.2483
1,61203000,UHE FURNAS RIO JACARÉ,,-20.4517,-45.1531
1,61660900,UHE FURNAS RESERVATÓRIO,,-20.6647,-46.305
1,52270300,BRAUNINHA,CO-FR-10,-13.9931,-41.8461
1,52290000,FAZENDA VOLTA,CO-FR-04,-15.0167,-41.4167
1,52350000,FAZENDA QUEIMADAS,CO-FR-07,-14.9139,-41.9272
1,53166100,FAZENDA BARRA,LE-FR-01,-14.8997,-39.3686
1,15555300,PCH PRIMAVERA MONTANTE I,,-11.9475,-61.22
1,19152500,LARANJAL DO JARI,,-0.8569,-52.525
1,55566000,PCH MUCURI BARRAMENTO,,-17.595,-40.9867
1,55510950,PCH MUCURI DO SUL,,-17.5956,-41.4931
1,55560500,PCH MUCURI FAZENDA DIACUÍ,,-17.4903,-41.2372
1,55568000,PCH MUCURI JUSANTE,,-17.6017,-40.9794
1,55559000,PCH MUCURI NORDESTE,,-17.4278,-41.2328
1,55565000,PCH MUCURI RESERVATÓRIO,,-17.5861,-40.9861
1,17091040,PCH CIDEZAL BARRAMENTO,,-13.3697,-59.0125
1,64230350,PCH JAGUARICATU II BARRAMENTO,,-24.1683,-49.4914
1,74549990,PCH BURICÁ BARRAMENTO,,-27.8969,-54.1072
1,63001670,PCH INDAIÁ GRANDE BARRAMENTO,,-19.2856,-52.4003
1,63001675,PCH INDAIÁ GRANDE JUSANTE,,-19.2878,-52.4006
1,63001650,PCH INDAIÁ GRANDE MONTANTE 1,,-19.23,-52.3653
1,63001642,PCH INDAIÁ GRANDE MONTANTE 2,,-19.2067,-52.3378
1,61078600,UHE PORTO COLÔMBIA RIO CAPIVARI,,-21.3375,-44.8725
1,61106900,UHE PORTO COLÔMBIA RIO DAS MORTES,,-21.0939,-44.5839
1,61796070,UHE PORTO COLÔMBIA RESERVATÓRIO,,-20.1311,-48.5567
1,56599000,PCH RIO PIRACICABA RIO TURVO,,-19.9858,-43.2272
1,56620000,PCH RIO PIRACICABA BARRAMENTO,,-19.8561,-43.12
1,81499085,PCH SERRARIA JUSANTE,,-24.1508,-47.5547
1,57551900,PCH FRUTEIRAS BARRAMENTO,,-20.6956,-41.0814
1,15553900,PCH CESAR FILHO BARRAMENTO,,-12.2708,-61.1872
1,15553950,PCH CESAR FILHO JUSANTE,,-12.2594,-61.1889
1,40410100,PCH JOÃO DE DEUS BARRAMENTO,,-19.6392,-45.1089
1,40410200,PCH JOÃO DE DEUS JUSANTE 2,,-19.5964,-45.1044
1,17091045,PCH CIDEZAL JUSANTE,,-13.3689,-59.0147
1,39540550,BATATEIRAS,,-8.5397,-35.8508
1,15553800,PCH PRIMAVERA MONTANTE II,,-12.2678,-61.0756
1,17091093,PCH PARECIS BARRAMENTO,,-13.0742,-58.9758
1,17091095,PCH PARECIS JUSANTE,,-13.0719,-58.9764
1,61684000,PCH SÃO JOÃO MONTANTE II,,-20.8533,-46.7031
1,61688000,PCH SÃO JOÃO BARRAMENTO,,-20.8072,-46.7092
1,61689000,PCH SÃO JOÃO JUSANTE,,-20.8017,-46.7053
1,73569000,PCH CORONEL ARAUJO BARRAMENTO,,-26.6758,-51.7542
1,59316200,GUANDU SEROPÉDICA,INEA,-22.8139,-43.6264
1,41711000,PCH PACIFICO MASCARENHAS BARRAMENTO,,-19.2642,-43.6058
1,41713000,PCH PACIFICO MASCARENHAS JUSANTE,,-19.2817,-43.6169
1,81018900,PCH PAINA II BARRAMENTO,,-24.8886,-49.5919
